"Country Name","Country Code","Indicator Name","Indicator Code","Time Period","Value","Status",
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2000","1.50144418025866",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2001","1.14180670999074",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2002","1.40306853690007",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2003","1.77664990072661",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2004","1.24367101389901",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2005","1.29869784562456",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2006","1.40897751792229",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2007","1.25136080842118",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2008","1.62325867619074",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2009","2.89785746099698",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2010","4.27628054710058",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2011","6.06117963718322",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2012","3.47592919610401",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2013","3.14453396177326",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","2014","2.859983681774",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1995","2.28791714607338",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1996","2.30198231754201",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1997","2.23022875386526",""
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of other currencies, Percent","RAXGFXAROCRT_PT","1998","2.27865414652115",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1999","77.3938524700262",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2000","78.385765312257",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2001","76.568453768044",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2002","74.5590322865589",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2003","73.469793249512",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2004","70.8113327579913",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2005","65.8063726708328",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2006","63.2279528825943",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2007","61.4787620442804",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2008","57.2907833421809",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2009","56.1250165345874",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2010","55.6385156663087",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2011","55.3015309024705",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2012","55.5671581538054",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2013","53.2065327506202",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2014","58.591145955084",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2015","67.8119492356666",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1995","74.4848570229478",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1996","78.2883952370845",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1997","78.7806275894501",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","1998","78.0367661983118",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2016","78.4867096191155",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2017","87.390706801966",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2018","93.8011888229898",""
"World","001","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","2019","93.6588121790692",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1999","22.6061475299738",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2000","21.614234687743",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2001","23.431546231956",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2002","25.4409677134411",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2003","26.530206750488",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2004","29.1886672420087",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2005","34.1936273291672",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2006","36.7720471174057",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2007","38.5212379557196",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2008","42.7092166578191",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2009","43.8749834654126",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2010","44.3614843336913",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2011","44.6984690975295",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2012","44.4328418461946",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2013","46.7934672493798",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2014","41.408854044916",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2015","32.1880507643334",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1995","25.5151429770522",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1996","21.7116047629155",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1997","21.2193724105499",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","1998","21.9632338016882",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2016","21.5132903808844",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2017","12.609293198034",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2018","6.19881117701023",""
"World","001","Shares of Unallocated Reserves, Percent","RAXGFXURRT_PT","2019","6.34118782093075",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2012","1.45610340858144",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2013","1.81610960517983",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2014","1.59552404092764",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2015","1.76742335508605",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2016","1.69035836197863",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2017","1.80259443857836",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2018","1.62634015453989",""
"World","001","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","2019","1.69625541500915",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2012","1.42560100827578",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2013","1.82845417505005",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2014","1.75032066621947",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2015","1.7752800015458",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2016","1.93791172815578",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2017","2.02533950977962",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2018","1.83844569531239",""
"World","001","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","2019","1.85973254214242",""
"World","001","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1995","15.7541850645232",""
"World","001","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1996","14.6725167392412",""
"World","001","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1997","14.4782046012594",""
"World","001","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","1998","13.7942475413556",""
"World","001","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1995","8.52857056309467",""
"World","001","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1996","7.08171786096867",""
"World","001","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1997","6.07263947855028",""
"World","001","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","1998","1.2969714639253",""
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","2016","90777364588.7226",""
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","2017","123473324959.51",""
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","2018","203084790812.148",""
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","2019","214460439296.565",""
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","2016","1.07830374633322",""
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","2017","1.23312622777563",""
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","2018","1.89315135959687",""
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","2019","1.93621718403545",""
